company,product_name,category,details
report_full_details_v2_axa.json,pk_gesundheit_p_zahnzusatzversicherung,Krankenversicherung,"Die Zahnzusatzversicherung von AXA bietet umfassenden Schutz vor hohen Selbstkosten beim Zahnarzt. Sie übernimmt Kosten für Zahnbehandlungen wie Kunststofffüllungen, Zahnersatz, Kronen, Inlays, Prophylaxe und Zahnreinigung bis zu 120 Euro im Jahr sowie kieferorthopädische Behandlungen für Kinder. Die Tarife DENT, DENT Komfort und DENT Premium bieten unterschiedliche Erstattungsleistungen, wobei DENT Premium die höchsten Erstattungen bietet. Die Versicherung reduziert den Eigenanteil bei hochwertigen Füllungen, Inlays oder Kronen erheblich und macht die Zahnvorsorge bezahlbar. Die Tarife beinhalten professionelle Zahnreinigung und bieten umfangreiche Kostenerstattungen für Implantate und Inlays/Onlays. Bei regelmäßiger Teilnahme an zahnärztlichen Vorsorgeuntersuchungen belohnt DENT Premium mit höheren Erstattungen. Die Zahnzusatzversicherungen haben eine Zahnstaffel, die die Erstattung in den ersten vier Jahren begrenzt, jedoch entfällt diese Begrenzung bei unfallbedingten Behandlungen. Ab dem fünften Jahr gibt es keine jährliche Begrenzung mehr. Für DENT Premium und DENT Komfort beträgt die Wartezeit 6 Monate, während DENT und die Bausteine DENT Inlay sowie DENT Smile keine Wartezeiten haben. AXA bietet zudem weitere Zusatzversicherungen wie die Auslandskrankenversicherung und die Pflegezusatzversicherung an. Bei Fragen zur Zahnzusatzversicherung steht der virtuelle Assistent von AXA rund um die Uhr zur Verfügung."
report_full_details_v2_axa.json,geschaeftskunden_maschinenversicherung,Maschinenkasko- und Maschinenbruchversicherung,"Die Maschinenversicherung von AXA bietet umfassenden Schutz für stationäre und fahrbare Geräte und Maschinen gegen finanzielle Einbußen bei unvorhergesehenen Beschädigungen oder Zerstörungen. Im Schadenfall entschädigt AXA die Wiederherstellung oder Wiederbeschaffung der versicherten Maschinen und Geräte. Die Versicherung deckt Sachschäden ab, die durch Bedienungsfehler, Fahrlässigkeit, Vorsatz Dritter, Versagen von Mess-, Regel- oder Sicherheitseinrichtungen sowie durch Konstruktions-, Material- oder Ausführungsfehler entstehen. Auch Schäden durch Sturm oder Frost sind abgedeckt. Eine sinnvolle Ergänzung zur Maschinenversicherung ist die Maschinen-Betriebsunterbrechungsversicherung, die gegen die Folgen eines versicherten Sachschadens absichert, der die Produktion Ihrer Firma beeinträchtigen könnte. Für weiterführende Fragen zur Maschinenversicherung steht AXA über eine kostenlose Hotline, per E-Mail oder durch Beratung vor Ort zur Verfügung."
report_full_details_v2_axa.json,pk_altersvorsorge_p_private-rentenversicherung,Rentenversicherung,"Die private Rentenversicherung von AXA bietet eine zusätzliche Einkommensquelle im Alter, indem Versicherungsnehmer während der Ansparphase regelmäßig Beiträge einzahlen und im Gegenzug eine lebenslange monatliche Rente oder eine vereinbarte Auszahlungssumme erhalten. AXA bietet verschiedene Rentenversicherungsprodukte mit individuellen Anpassungsmöglichkeiten, um die private Altersvorsorge optimal auf die Bedürfnisse der Kunden abzustimmen. Die Versicherung bietet eine Beitragsgarantie von bis zu 80 % und die Möglichkeit, von den Renditechancen der Finanzmärkte zu profitieren, indem in Fonds oder ETFs investiert wird. Kunden können ihre Anlagestrategie flexibel anpassen, Zuzahlungen leisten oder Entnahmen vornehmen. Die private Rentenversicherung kann mit anderen Vorsorgeprodukten wie einer Berufsunfähigkeitsabsicherung kombiniert werden. AXA legt großen Wert auf Nachhaltigkeit und bietet die Möglichkeit, in nachhaltige, nach ESG-Kriterien zertifizierte Fonds zu investieren. Die AXA Gruppe gehört zu den weltweit größten Versicherungsanbietern und bietet finanzielle Stabilität. Kunden profitieren von lebenslangen Rentenzahlungen, attraktiven Steuervorteilen und der Möglichkeit, die Rente zu vererben. Die Versicherung bietet auch eine kostenlose und unverbindliche Altersvorsorgeberatung an. Für weitere Informationen oder ein persönliches Angebot können Interessenten die Telefonnummer 0800 3203205 nutzen."
report_full_details_v2_axa.json,pk_existenzsicherung_r_existenzsicherung-ratgeber,Berufsunfähigkeitsversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche bietet AXA für Fahrzeuge an. Die Kfz-Versicherung umfasst verschiedene Optionen wie Motorradversicherung, Elektroauto-Versicherung, Rollerversicherung, E-Scooter Versicherung, Oldtimer-Versicherung, Lieferwagen-Versicherung und Verkehrsrechtschutzversicherung. Im Bereich Haftpflicht & Recht bietet AXA umfassenden Schutz vor Schadenersatzforderungen, um das Privatvermögen zu schützen. Dazu gehören die Private Haftpflichtversicherung, Tierhalterhaftpflicht-Versicherung, Bauherrenhaftpflicht-Versicherung, Haus- und Grundbesitzerhaftpflicht-Versicherung, Gewässerschadenhaftpflicht und Rechtsschutzversicherung. Für Haus & Wohnung bietet AXA individuellen Versicherungsschutz mit Produkten wie Hausratversicherung, Wohngebäudeversicherung und Elementarversicherung. Im Gesundheitsbereich sichert AXA eine erstklassige medizinische Versorgung mit der Privaten Krankenversicherung, Auslandskrankenversicherung, Reiseversicherung, Pflegezusatzversicherung, Zahnzusatzversicherung, Ambulante Zusatzversicherung und Krankenhauszusatzversicherung. Die Altersvorsorge und Existenzsicherung umfassen die Private Rentenversicherung, Betriebliche Rentenversicherung, Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Risikolebensversicherung und Unfallversicherung. AXA bietet auch Sach- & Ertragsausfallversicherungen wie Inhaltsversicherung, Betriebsgebäudeversicherung, Transportversicherung und Ertragsausfallversicherung an. Im Bereich Haftpflicht gibt es die Betriebshaftpflichtversicherung, Berufshaftpflichtversicherung und Industrie Haftpflichtversicherung. Für Bürgschaft & Kaution bietet AXA Kautionsversicherungen an. Die Finanzierungsmöglichkeiten umfassen Factoring und Firmenleasing. AXA bietet zudem eine Kfz-Flottenversicherung und Cyber-Versicherung an."
report_full_details_v2_axa.json,pk_haus-wohnung_p_bausparvertrag,Keine Übereinstimmung,"Fahrzeuge: Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche. AXA bietet eine Vielzahl von Kfz-Versicherungen, darunter Kfz-Versicherung, Motorradversicherung, Elektroauto-Versicherung, Rollerversicherung, E-Scooter Versicherung, Oldtimer-Versicherung, Lieferwagen-Versicherung und Verkehrsrechtschutzversicherung. Diese Versicherungen bieten Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss. Haus & Wohnung: AXA bietet individuellen Versicherungsschutz für Ihr Hab und Gut, einschließlich Hausratversicherung, Wohngebäudeversicherung und Elementarversicherung. Gesundheit: AXA sichert Ihnen eine erstklassige medizinische Versorgung mit Produkten wie Private Krankenversicherung, Auslandskrankenversicherung, Reiseversicherung, Pflegezusatzversicherung, Zahnzusatzversicherung, Ambulante Zusatzversicherung und Krankenhauszusatzversicherung. Altersvorsorge: AXA bietet Private Rentenversicherung, Betriebliche Rentenversicherung und Geldanlage. Existenzsicherung: Produkte wie Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Risikolebensversicherung, Unfallversicherung und Sterbegeldversicherung sind verfügbar. Bausparen: Mit einem Bausparvertrag sichern Sie sich ein zinsgünstiges Bauspardarlehen für die Zukunft. Nach der Ansparphase können Sie das vereinbarte Bauspardarlehen in Anspruch nehmen oder sich Ihr Guthaben plus Zinsen auszahlen lassen. AXA bietet Bausparprodukte wie WohnBausparen und WohnBausparen Plus, die zinsgünstige Darlehen ab 1 % Sollzins garantieren. Die Wohnungsbauprämie wird gewährt, wenn das geförderte Guthaben wohnwirtschaftlich verwendet wird. Die Einkommensgrenzen zur Erlangung der Wohnungsbauprämie betragen ab dem Jahr 2021 35.000 EUR für Alleinstehende und 70.000 EUR für Verheiratete."
report_full_details_v2_axa.json,pk_gesundheit_p_krankentagegeld-versicherung,Krankenversicherung,"Die Krankentagegeld-Versicherung Krankengeld easy von AXA bietet finanzielle Unterstützung bei längerer Arbeitsunfähigkeit. Wenn Sie als gesetzlich krankenversicherte Person länger als sechs Wochen krank sind, erhalten Sie Krankengeld von Ihrer gesetzlichen Krankenkasse, das maximal 90% Ihres Nettoeinkommens beträgt. Mit der Krankentagegeld-Versicherung von AXA können Sie diese Einkommenslücke schließen und von zusätzlichen Vorteilen profitieren. Die Versicherung ist flexibel mit monatlicher Kündbarkeit und das Krankentagegeld ist frei von steuerlichen Abzügen und Sozialabgaben. Der Abschluss erfolgt einfach und schnell online. Bei Arbeitsunfähigkeit ab der 7. Krankheitswoche erhalten Sie zusätzlich zum Krankengeld Ihrer gesetzlichen Krankenkasse das vereinbarte Krankentagegeld von AXA. Die Versicherung gilt für maximal 72 Wochen innerhalb von drei Jahren, wenn die Krankschreibung für dieselbe Erkrankung gilt. Eine Wartezeit von drei Monaten gilt nach Abschluss der Versicherung, jedoch entfällt diese bei Arbeitsunfähigkeit durch einen Unfall. Die Versicherung ist besonders sinnvoll für gesetzlich versicherte Arbeitnehmer:innen, die die finanzielle Lücke zwischen Krankengeld und Nettoeinkommen nicht durch Rücklagen schließen können oder wollen. Der monatliche Beitrag kann mit einem Online-Rechner ermittelt werden. Bei Fragen oder im Schadensfall stehen verschiedene Kontaktmöglichkeiten zur Verfügung, darunter eine Servicenummer für Krankenvoll- und -zusatzversicherte unter +49 221 148-36505."
report_full_details_v2_axa.json,pk_existenzsicherung_p_sterbegeld-versicherung,Gemischte Lebensversicherung,"Die Sterbegeldversicherung von AXA bietet lebenslangen Versicherungsschutz und ermöglicht eine flexible Absicherung bis zu 15.000 EUR. Seit dem Wegfall des gesetzlichen Sterbegeldes bietet die private Sterbegeldversicherung eine wichtige finanzielle Absicherung für die Hinterbliebenen. Die Versicherung kann ohne Gesundheitsfragen bis zum Alter von 85 Jahren abgeschlossen werden. Bei monatlicher Beitragszahlung besteht voller Versicherungsschutz nach 18 Monaten, bei Unfalltod sofort. Im Todesfall infolge eines Unfalls wird ab Vertragsbeginn die volle oder bei entsprechender Vereinbarung die doppelte Versicherungssumme ausgezahlt. Eine Beitragsbefreiung kann im Falle einer Pflegebedürftigkeit ab Pflegegrad 4 vereinbart werden. Zudem bietet die Versicherung eine zusätzliche Absicherung für den Todesfall im Ausland, einschließlich Auslandsrückholung. Durch die Überschussbeteiligung erhöht sich der Versicherungsschutz ohne zusätzlichen Beitrag. Ein 50-jähriger zahlt beispielsweise für eine Versicherungssumme von 6.000 EUR einen monatlichen Beitrag von 24,44 EUR bis zum 85. Lebensjahr, danach ist die Versicherung beitragsfrei. Alternativ zur monatlichen Beitragszahlung kann auch ein Einmalbeitrag gewählt werden. Die Beiträge sind für Männer und Frauen gleich. Für Fragen steht die Servicenummer 0221 148-41003 zur Verfügung."
report_full_details_v2_axa.json,pk_altersvorsorge_p_vermoegenswirksame-leistungen,Rentenversicherung,"Vermögenswirksame Leistungen bieten die Möglichkeit, durch den Arbeitgeber zusätzlich zum Gehalt Geld zu sparen. Viele Arbeitgeber unterstützen den Vermögensaufbau mit einer Arbeitnehmersparzulage von 6,65 € bis zu 40 € im Monat. Anlagen sind bereits bei Sparraten ab 25 €/Monat möglich, und die Sparsumme kann durch einen Eigenanteil aus dem Gehalt erhöht werden. Langfristiger Vermögensaufbau wird durch ein renditeorientiertes Investment am Kapitalmarkt ermöglicht, wobei eine 50 % Beitragsgarantie durch Investition in das nachhaltige Sicherungsvermögen von AXA geboten wird. Nach sieben Jahren kann frei über das Ersparte verfügt werden, oder der ETF-Sparplan kann fortgeführt werden, um weiter in den Vermögensaufbau zu investieren. Das angesparte Kapital bleibt trotz einer Mindestlaufzeit von 12 Jahren jederzeit verfügbar. Bei vorzeitigem Tod erhalten Hinterbliebene mindestens die bis dahin gezahlten Beiträge. Es gibt keinen gesetzlichen Anspruch auf vermögenswirksame Leistungen, jedoch kann im Tarifvertrag oder einer Betriebsvereinbarung festgelegt sein, ob und in welcher Höhe der Arbeitgeber zahlt. Auch ein geringer Arbeitgeberanteil ist vorteilhaft, da er über die Jahre eine beträchtliche Summe ansparen lässt. Wenn die Leistungen frühestens mit 62 Jahren sowie nach einer Laufzeit von 12 Jahren in Anspruch genommen werden, müssen die erzielten Erträge nur zu 50% mit dem persönlichen Steuersatz versteuert werden. Bei Fragen oder zur Anforderung eines Angebots kann AXA unter der Telefonnummer 0800 3203205 kontaktiert werden."
report_full_details_v2_axa.json,pk_gesundheit_s_meine-gesundheit,Krankenversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche bietet AXA für Fahrzeuge an. Die Kfz-Versicherung umfasst verschiedene Optionen wie Motorradversicherung, Elektroauto-Versicherung, Rollerversicherung, E-Scooter Versicherung, Oldtimer-Versicherung, Lieferwagen-Versicherung und Verkehrsrechtschutzversicherung. Im Bereich Haftpflicht & Recht bietet AXA umfassenden Schutz vor Schadenersatzforderungen, um das Privatvermögen zu schützen. Dazu gehören die Private Haftpflichtversicherung, Tierhalterhaftpflicht-Versicherung, Bauherrenhaftpflicht-Versicherung, Haus- und Grundbesitzerhaftpflicht-Versicherung, Gewässerschadenhaftpflicht und Rechtsschutzversicherung. Für Haus & Wohnung bietet AXA individuellen Versicherungsschutz mit Produkten wie Hausratversicherung, Wohngebäudeversicherung und Elementarversicherung. Im Gesundheitsbereich sichert AXA eine erstklassige medizinische Versorgung mit der Privaten Krankenversicherung, Auslandskrankenversicherung, Reiseversicherung, Pflegezusatzversicherung, Zahnzusatzversicherung, Ambulante Zusatzversicherung, Krankenhauszusatzversicherung und Krankentagegeld-Versicherung. Die Altersvorsorge und Existenzsicherung umfassen die Private Rentenversicherung, Betriebliche Rentenversicherung, Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Risikolebensversicherung, Unfallversicherung und Sterbegeldversicherung. AXA bietet auch Sach- & Ertragsausfallversicherungen wie Inhaltsversicherung, Betriebsgebäudeversicherung, Transportversicherung, Autoinhaltsversicherung, Bauleistungsversicherung, Elektronikversicherung, Industrie Sachversicherung, Maschinenversicherung, Montageversicherung, Ertragsausfallversicherung, Betriebsschließungsversicherung und Praxisausfallversicherung. Im Bereich Haftpflicht gibt es die Betriebshaftpflichtversicherung, Berufshaftpflichtversicherung, Veranstalterhaftpflicht, Industrie Haftpflichtversicherung, Vermögensschadenhaftpflichtversicherung, Vertrauensschadenversicherung, Verkehrshaftungsversicherung und IT-Haftpflichtversicherung. AXA bietet zudem Bürgschaft & Kaution, Finanzierungslösungen wie Factoring und Firmenleasing, sowie Mitarbeiterversorgung und Cyber-Versicherung. Das Kundenportal My AXA ermöglicht es, alle Versicherungen von AXA und der DBV im Überblick zu behalten, persönliche Angaben zu ändern, Arztrechnungen hochzuladen und die Leistungsabrechnung digital zu erhalten."
report_full_details_v2_axa.json,geschaeftskunden_betriebshaftpflicht,Haftpflichtversicherung,"Die Betriebshaftpflichtversicherung von AXA bietet umfassenden Schutz für Unternehmen und Freiberufler, indem sie Risiken abdeckt, die durch betriebliche Tätigkeiten oder gelieferte Produkte entstehen können. Diese Versicherung schützt vor den finanziellen Folgen von Personen-, Sach- oder Vermögensschäden bei Dritten. Zu den Leistungen gehören die Prüfung der Haftung, die Abwehr unbegründeter Forderungen und die Zahlung von Schadenersatz bei berechtigten Ansprüchen. Die Deckungssummen und Selbstbeteiligungen sind modular gestaltbar, und es besteht die Möglichkeit, IT- und Cyber-Risiken mitzuversichern. Für spezifische Branchen wie Handel, Handwerk, Bauhandwerk, Land- und Forstwirtschaft sowie weitere Branchen wie Druckgewerbe und Gastgewerbe bietet die Versicherung maßgeschneiderte Leistungen. Dazu gehören die Absicherung von Mietsachschäden, Bearbeitungsschäden, Umwelthaftpflicht und Personenschäden auf dem Betriebsgrundstück. Die Versicherung ist ein wesentlicher Bestandteil des ""Profi-Schutz""-Pakets von AXA, das eine Rundum-Absicherung ermöglicht. Kunden können sich bei Fragen an die kostenlose Hotline wenden oder eine Beratung vor Ort in Anspruch nehmen."
report_full_details_v2_axa.json,pk_haftpflicht_p_haus-grundbesitzerhaftpflicht,Haftpflichtversicherung,"Die Haus- und Grundbesitzerhaftpflichtversicherung von AXA bietet umfassenden Haftpflichtschutz für Eigentümer und Vermieter von Immobilien oder unbebauten Grundstücken. Sie schützt vor Personen-, Sach- und Vermögensschäden, die von Ihrem Grundstück oder den darauf stehenden Gebäuden ausgehen können. Dazu gehören Schäden durch schadhafte Treppen und Wege, mangelhafte Beleuchtung oder Glätte sowie sich lösende Gebäudeteile. Auch kleinere Bauvorhaben sind abgedeckt. Der Versicherungsschutz erstreckt sich bei Wohnungseigentümergemeinschaften auf Schäden aus dem gemeinschaftlichen Eigentum, wie Treppenhaus oder Einfahrt. Eine Selbstbeteiligung kann vereinbart werden, und es gibt Deckungsbeschränkungen, etwa für vorsätzliche Handlungen oder Immobilien im Ausland. Bei Verkauf der Immobilie endet der Vertrag vorzeitig. Die Beiträge können auf Mieter umgelegt und steuerlich als Werbungskosten geltend gemacht werden. Eine Haftpflichtversicherung für unbebaute Grundstücke ist sinnvoll, da sie den Eigentümer vor Haftungsansprüchen schützt, die durch Gefahrenquellen auf dem Grundstück entstehen können. AXA bietet zudem ergänzende Versicherungen wie die Bauherrenhaftpflicht- und Gewässerschadenhaftpflichtversicherung an. Für ein persönliches Angebot können Interessenten AXA kontaktieren."
report_full_details_v2_axa.json,pk_haftpflicht_p_tierhalter-haftpflicht,Haftpflichtversicherung,"Die Tierhalterhaftpflichtversicherung von AXA bietet Schutz für Pferde und Hunde mit einer Deckungssumme von bis zu 30 Millionen Euro und ist monatlich kündbar. Für Pferdebesitzer:innen beginnt der Beitrag bereits ab 153,99 Euro im Jahr, während Hundebesitzer:innen ab 60,34 Euro im Jahr zahlen. Diese Versicherung greift bei Personen-, Sach- oder Vermögensschäden, die Ihr Tier gegenüber Dritten anrichtet, und schützt Sie vor finanziellen Folgen wie medizinischen Kosten und Schmerzensgeldforderungen. Eine private Haftpflichtversicherung deckt solche Schäden nicht ab, da Hunde und Pferde ausgenommen sind. Die Tierhalterhaftpflichtversicherung übernimmt auch Mietsachschäden, bietet Schutz bei vorübergehenden Auslandsaufenthalten und deckt Schäden durch tierische Ausscheidungen. In Deutschland besteht keine allgemeine Versicherungspflicht für Pferdebesitzer:innen, jedoch ist der Abschluss ratsam. Für Hundebesitzer:innen besteht in einigen Bundesländern eine Versicherungspflicht, insbesondere für als gefährlich eingestufte Hunderassen. Die Versicherung bietet auch eine Forderungsausfalldeckung, die greift, wenn der Verursacher eines Schadens zahlungsunfähig ist. Die Tierhalterhaftpflichtversicherung ist nicht mit einer Tierkrankenversicherung gleichzusetzen, die Tierarztkosten abdeckt. In Deutschland können Haftpflichtversicherungen steuerlich abgesetzt werden."
report_full_details_v2_axa.json,geschaeftskunden_elektronikversicherung,Gewerbeversicherung,"Die Elektronikversicherung von AXA bietet umfassenden Schutz gegen unvorhersehbare Sachschäden an elektronischen Geräten und Anlagen, die durch Bedienungsfehler, Ungeschicklichkeit oder Vorsatz Dritter entstehen können. Zu den versicherten Schadenereignissen zählen Brand, Blitzschlag, Explosion, Kurzschluss, Überspannung, Wasser, Feuchtigkeit, Überschwemmung sowie Abhandenkommen durch Diebstahl, Einbruchdiebstahl oder Raub. Die Versicherung deckt auch die finanziellen Folgen von Elektronikschäden ab, wie beispielsweise Schäden im PC-Netzwerk durch Überspannung oder ein gebrochenes Display durch Sturz. AXA bietet zudem Erweiterungen zur Elektronikversicherung an, darunter die Elektronik-Softwareversicherung, die Elektronik-Betriebsunterbrechungsversicherung und die Elektronik-Mehrkostenversicherung. Diese Erweiterungen sichern unter anderem die Wiederherstellung von Daten und Programmen, Ertragsausfälle bei Betriebsunterbrechungen sowie Kosten zur Vermeidung oder Verkürzung von Betriebsunterbrechungen ab. AXA stellt maßgeschneiderte Versicherungslösungen für elektronische Geräte bereit, die auf den individuellen Bedarf von kleinen Betrieben, großen Unternehmen oder Arztpraxen zugeschnitten sind. Für weiterführende Fragen zur Elektronikversicherung steht eine kostenlose Hotline zur Verfügung."
report_full_details_v2_axa.json,geschaeftskunden_industrie-haftpflichtversicherung,Haftpflichtversicherung,"Mit der Industrie Select Haftpflichtversicherung stellt AXA ein umfangreiches und zukunftsweisendes Produkt zur Verfügung, das große und mittelständische Industriebetriebe umfassend absichert. Diese Versicherung vereint alle relevanten Haftpflichtprodukte, Bausteine und Deckungen in einer Police und bietet somit einen exklusiven Versicherungsumfang. Für spezielle Risiken sind zusätzliche Deckungsbausteine verfügbar. Die Versicherung umfasst Betriebs-, Umwelt-, Umweltschadens- und Produkthaftpflichtversicherungen. Sie bietet Transparenz durch verständliche Versicherungsbedingungen und inkludiert Produktschutz- und Produktrückrufversicherungen sowie eine Masterdeckung für Firmen und Betriebsstätten im Ausland. Der Versicherungsschutz für Umweltrisiken ist automatisch integriert und deckt sowohl privatrechtliche als auch öffentlich-rechtliche Haftungen ab. Die Produkthaftpflichtversicherung sichert Schadenersatzansprüche ab, die sich aus der Verwendung oder Weiterverarbeitung mangelhafter Erzeugnisse ergeben. Die Produktrückrufversicherung schützt vor den hohen Kosten eines Rückrufs, einschließlich der Kosten für Eigen- und Fremdrückrufe in allen Branchen, auch in den USA und Kanada. Die Masterdeckung sichert Tochterfirmen und Betriebsstätten im Ausland ab und bietet umfassenden Schutz, einschließlich Umweltschadendeckung und Versicherungslösungen, die den rechtlichen Anforderungen gerecht werden."
report_full_details_v2_axa.json,pk_altersvorsorge_p_betriebliche-altersvorsorge,Rentenversicherung,"Die betriebliche Altersvorsorge von AXA bietet eine sichere und flexible Möglichkeit, den Lebensstandard im Alter, bei Tod und bei vorzeitiger Berufs- oder Erwerbsunfähigkeit zu sichern. Mit einer von Staat und Arbeitgeber geförderten Entgeltumwandlung können Sie effektiv vorsorgen, wobei ein Rechtsanspruch auf diese Vorsorge besteht. Die wichtigsten Vorteile umfassen eine stattliche Steuerersparnis und zusätzliche Einsparungen bei den Sozialabgaben auf Ihre Beitragszahlungen, einen Arbeitgeberzuschuss, flexible Beitragszahlung sowie variablen Rentenbeginn und Kapitalwahlrecht. Es besteht die Möglichkeit der Berufs- oder Erwerbsunfähigkeitsabsicherung und der Nutzung der vermögenswirksamen Leistungen. Die Produkte der betrieblichen Altersversorgung umfassen Direktversicherung, Unterstützungskasse und Pensionszusage, die sich für verschiedene Zielgruppen wie Arbeiter, Angestellte, Minijobber, Fachkräfte, Führungskräfte und Geschäftsleitungen eignen. Die Förderung erfolgt nach § 3 Nr. 63 EStG, wobei Beiträge in Höhe von 4% der Beitragsbemessungsgrenze der gesetzlichen Rentenversicherung West steuerfrei und beitragsfrei in den Zweigen der Sozialversicherung sind. Ein zusätzlicher steuerfreier Beitrag kann in Anspruch genommen werden. Der Arbeitgeberzuschuss zur Entgeltumwandlung beträgt gemäß § 1a Betriebsrentengesetz 15% des Umwandlungsbetrages, soweit der Arbeitgeber Sozialabgaben einspart. Spätere Leistungen der betrieblichen Altersvorsorge sind voll steuerpflichtig und unterliegen einer Beitragspflicht in der gesetzlichen Kranken- und Pflegeversicherung."
report_full_details_v2_axa.json,service-apps,Keine Übereinstimmung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche. Alle Haftpflichtversicherungen bieten einen wichtigen Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss. Weil jedes Zuhause anders ist, bieten wir Ihnen ganz individuellen Versicherungsschutz für Ihr Hab und Gut. Weil Ihre Gesundheit so wertvoll ist, sichern wir Ihnen eine erstklassige medizinische Versorgung. In der Altersvorsorge und Existenzsicherung bieten wir private Rentenversicherung, betriebliche Rentenversicherung, Geldanlage und vermögenswirksame Leistungen. Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Risikolebensversicherung, Unfallversicherung und Sterbegeldversicherung sind ebenfalls verfügbar. In der Sach- & Ertragsausfallversicherung bieten wir Inhaltsversicherung, Betriebsgebäude, Transportversicherung, Autoinhaltsversicherung, Bauleistungsversicherung, Elektronikversicherung, Industrie Sachversicherung, Maschinenversicherung, Montageversicherung, Ertragsausfallversicherung, Betriebsschließungsversicherung und Praxisausfallversicherung. Die Haftpflichtversicherung umfasst Betriebshaftpflichtversicherung, Berufshaftpflichtversicherung, Veranstalterhaftpflicht, Industrie Haftpflichtversicherung, Vermögensschadenhaftpflichtversicherung, Vertrauensschadenversicherung, Verkehrshaftungsversicherung und IT-Unternehmen IT-Haftpflichtversicherung. In der Bürgschaft & Kaution bieten wir Kautionsversicherung und Zusatzinformationen. Die Finanzierung umfasst Factoring und Firmenleasing. Die Mitarbeiterversorgung bietet ganzheitliche Mitarbeiterabsicherung, betriebliche Altersversorgung, betriebliche Krankenversicherung, internationale Krankenversicherung und betriebliche Gruppenunfallversicherung. Die Kfz-Flottenversicherung und Cyber-Versicherung sind ebenfalls Teil des Angebots."
report_full_details_v2_axa.json,presse_verzinsung-lebensversicherung-2025,Gemischte Lebensversicherung,"Die AXA Lebensversicherung AG und ihre Zweigniederlassung DBV Deutsche Beamtenversicherung Lebensversicherung erhöhen 2025 die laufende Verzinsung von 2,6 auf 3,0 Prozent. AXA und ihre Zweigniederlassung DBV bieten damit sowohl für das Neugeschäft als auch im Bestand attraktive Erträge. Kund:innen profitieren von finanzieller Stabilität und Stärke, globalem Know-How in der Kapitalanlage und einem ausgezeichneten Risikomanagement. Die AXA Lebensversicherung stellt mit ihrer Solvency II-Quote und weiteren Kennzahlen über dem Marktdurchschnitt ihre finanzielle Stärke und Zukunftsfähigkeit eindeutig unter Beweis. Belege für die Finanzstärke und Solidität von AXA sind u. a. auch die aktuellen Bewertungen der großen Analysehäuser Standard & Poor’s (AA- ausgezeichnet) und Moodys (Aa3). Hinzu kommen Bestnoten für die AXA Lebensversicherung in den kürzlich veröffentlichten Lebensversicherung-Unternehmensratings von Morgen & Morgen und des Instituts für Vorsorge- und Finanzplanung."
report_full_details_v2_axa.json,pk_gesundheit_p_krankenhauszusatzversicherung,Krankenversicherung,"AXA bietet drei Krankenhauszusatztarife für Menschen mit unterschiedlichen Ansprüchen: Tarif S, Tarif M und Tarif L. Der Tarif Krankenhaus easy (Tarif S) bietet die Unterbringung im Ein- oder Zweibettzimmer ab 10,17 Euro pro Monat und kann ohne Gesundheitsprüfung abgeschlossen werden. Der Tarif Krankenhaus Premium (Tarif M) beinhaltet umfassende Leistungen wie Ein- oder Zweibettzimmer und privatärztliche Behandlungen durch Chefärzt:innen und Spezialist:innen ab 15,77 Euro pro Monat. Der Tarif Krankenhaus Premium Plus (Tarif L) bietet alle Vorteile des Tarifs M, bildet Alterungsrückstellungen und beugt so einem altersbedingten Beitragsanstieg vor, ab 26,13 Euro pro Monat. Alle Tarife bieten freie Krankenhauswahl, Tagegeld bei Verzicht auf Ein- oder Zweibettzimmer, und Rooming-in. Der Tarif M und L bieten zusätzlich die Erstattung der 10 Euro Krankenhauszuzahlung, privatärztliche Behandlung durch den Chefarzt oder Spezialisten, Erstattung der Arzthonorare auch über der Gebührenordnung, Krankentransporte zum Wunschkrankenhaus, und eine ambulante Entbindungspauschale von 800 Euro. Der Tarif L bietet zudem stabile Beiträge im Alter. Die Krankenhauszusatzversicherung von AXA ist ausschließlich für Personen, die bei einer gesetzlichen Krankenversicherung in Deutschland versichert sind. Die Leistungen werden nur dann erstattet, wenn die gesetzliche Krankenversicherung die Kosten für die allgemeine Krankenhausleistung übernimmt. AXA bietet auch eine Versichertenkarte und Zugang zum Kundenportal My AXA. Für Notfälle im In- und Ausland stehen die Telefonnummern +49 221 148-36505 für Krankenvoll- und -zusatzversicherte und +49 221 148-36515 für Auslandsreisekrankenversicherte zur Verfügung."
