company_name,filename,url,product
generali,service-kontakt_schaden-melden_kfz-ausland.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_kfz-ausland.html,no
generali,geschaeftskunden_waren-transport_werkverkehrversicherung.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_werkverkehrversicherung.html,yes
generali,service-kontakt_schaden-melden_mitteilung-bestehender-schaden.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_mitteilung-bestehender-schaden.html,no
generali,service-kontakt_schaden-melden_kfz-kasko.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_kfz-kasko.html,no
generali,geschaeftskunden_waren-transport_ausstellungs-versicherung.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_ausstellungs-versicherung.html,yes
generali,privatkunden_gesundheit-freizeit_krankentagegeld-vollversicherte.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_krankentagegeld-vollversicherte.html,yes
generali,privatkunden_gesundheit-freizeit_unfallversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_unfallversicherung.html,yes
generali,nachhaltigkeit_the-human-safety-net.html,https://generali.insurance-example.com/nachhaltigkeit_the-human-safety-net.html,no
generali,privatkunden_gesundheit-freizeit_wassersportversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_wassersportversicherung.html,yes
generali,privatkunden_vorsorge-finanzen_berufsunfaehigkeitsversicherung.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_berufsunfaehigkeitsversicherung.html,yes
generali,karriere_karriere-blog_ausbildungsintegriertes-studium.html,https://generali.insurance-example.com/karriere_karriere-blog_ausbildungsintegriertes-studium.html,no
generali,service-kontakt_schaden-melden_haftpflicht.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_haftpflicht.html,no
generali,mobilehealth.html,https://generali.insurance-example.com/mobilehealth.html,yes
generali,nachhaltigkeitsbezogene-offenlegung.html,https://generali.insurance-example.com/nachhaltigkeitsbezogene-offenlegung.html,no
generali,geschaeftskunden_geschaeft-gebaeude_gewerbliche-haftpflichtversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_gewerbliche-haftpflichtversicherung.html,yes
generali,geschaeftskunden_waren-transport_automatenversicherung.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_automatenversicherung.html,yes
generali,geschaeftskunden_geschaeft-gebaeude_dynamische-sach-gebaeudeversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_dynamische-sach-gebaeudeversicherung.html,yes
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_bav-kollektivplan.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_bav-kollektivplan.html,yes
generali,presse.html,https://generali.insurance-example.com/presse.html,no
generali,service-kontakt_apps.html,https://generali.insurance-example.com/service-kontakt_apps.html,no
generali,geschaeftskunden_rundum-schutz_landwirtschaft.html,https://generali.insurance-example.com/geschaeftskunden_rundum-schutz_landwirtschaft.html,yes
generali,geschaeftskunden_waren-transport_luftfahrtversicherung.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_luftfahrtversicherung.html,yes
generali,privatkunden_rundum-schutz_mein-pflegeschutz.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_mein-pflegeschutz.html,yes
generali,ueber-uns_gesellschaften-marken.html,https://generali.insurance-example.com/ueber-uns_gesellschaften-marken.html,no
generali,service-kontakt_apps_generali-gesundheitsapp.html,https://generali.insurance-example.com/service-kontakt_apps_generali-gesundheitsapp.html,no
generali,privatkunden_fahrzeug-zuhause_bauversicherungen.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_bauversicherungen.html,yes
generali,service-kontakt_kontakt.html,https://generali.insurance-example.com/service-kontakt_kontakt.html,no
generali,service-kontakt_self-service_mein-bearbeitungsstand_schaden-tracking.html,https://generali.insurance-example.com/service-kontakt_self-service_mein-bearbeitungsstand_schaden-tracking.html,no
generali,journal_positive-thinking-die-kraft-der-positiven-gedanken.html,https://generali.insurance-example.com/journal_positive-thinking-die-kraft-der-positiven-gedanken.html,no
generali,privatkunden_fahrzeug-zuhause_hausratversicherung_haus-und-wohnungsschutzbrief.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_hausratversicherung_haus-und-wohnungsschutzbrief.html,yes
generali,journal.html,https://generali.insurance-example.com/journal.html,no
generali,dvag.html,https://generali.insurance-example.com/dvag.html,no
generali,privatkunden_gesundheit-freizeit_krankenzusatzversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_krankenzusatzversicherung.html,yes
generali,privatkunden_vorsorge-finanzen_sofort-rente.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_sofort-rente.html,yes
generali,journal_stress-reduzieren-mit-lamas.html,https://generali.insurance-example.com/journal_stress-reduzieren-mit-lamas.html,no
generali,privatkunden_fahrzeug-zuhause_kfz-versicherung.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_kfz-versicherung.html,yes
generali,privatkunden_gesundheit-freizeit_campingversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_campingversicherung.html,yes
generali,journal_lebensmittel-als-brainfood-ernaehrung-und-rezepte.html,https://generali.insurance-example.com/journal_lebensmittel-als-brainfood-ernaehrung-und-rezepte.html,no
generali,service-kontakt_schaden-melden_konto-finanzschutzbrief.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_konto-finanzschutzbrief.html,no
generali,privatkunden_vorsorge-finanzen_parkdepot-flex.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_parkdepot-flex.html,yes
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_gruppen-unfallversicherung.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_gruppen-unfallversicherung.html,yes
generali,privatkunden_vorsorge-finanzen_goldanlage.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_goldanlage.html,yes
generali,privatkunden_vorsorge-finanzen_vermoegens-einkommensplan.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_vermoegens-einkommensplan.html,yes
generali,privatkunden_fahrzeug-zuhause_oldtimer-optimal.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_oldtimer-optimal.html,yes
generali,privatkunden_vorsorge-finanzen_basis-rente.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_basis-rente.html,yes
generali,journal_versicherungscheck-alle-jahre-wieder-sinnvoll.html,https://generali.insurance-example.com/journal_versicherungscheck-alle-jahre-wieder-sinnvoll.html,no
generali,geschaeftskunden_geschaeft-gebaeude_bauversicherungen.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_bauversicherungen.html,yes
generali,service-kontakt_self-service_vertragsinformationen_tarifinformation-krankenversicherung.html,https://generali.insurance-example.com/service-kontakt_self-service_vertragsinformationen_tarifinformation-krankenversicherung.html,no
generali,privatkunden_gesundheit-freizeit_gesundheitsservices_kooperationen_amplifon.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_gesundheitsservices_kooperationen_amplifon.html,no
generali,service-kontakt_schaden-melden.html,https://generali.insurance-example.com/service-kontakt_schaden-melden.html,no
generali,privatkunden.html,https://generali.insurance-example.com/privatkunden.html,no
generali,privatkunden_fahrzeug-zuhause_kfz-versicherung_carglass.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_kfz-versicherung_carglass.html,yes
generali,geschaeftskunden_geschaeft-gebaeude_maschinenversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_maschinenversicherung.html,yes
generali,nachhaltigkeit.html,https://generali.insurance-example.com/nachhaltigkeit.html,no
generali,public-affairs.html,https://generali.insurance-example.com/public-affairs.html,no
generali,geschaeftskunden_waren-transport_frachtfuehrerhaftungs-versicherung.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_frachtfuehrerhaftungs-versicherung.html,yes
generali,privatkunden_gesundheit-freizeit_pflegezusatzversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_pflegezusatzversicherung.html,yes
generali,geschaeftskunden_geschaeft-gebaeude_maschinen-kaskoversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_maschinen-kaskoversicherung.html,yes
generali,privatkunden_recht-haftung_gewaesserschaden-haftpflichtversicherung.html,https://generali.insurance-example.com/privatkunden_recht-haftung_gewaesserschaden-haftpflichtversicherung.html,yes
generali,service-kontakt_schaden-melden_wohngebaeude.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_wohngebaeude.html,no
generali,privatkunden_fahrzeug-zuhause_digitale-pannenhilfe.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_digitale-pannenhilfe.html,yes
generali,privatkunden_fahrzeug-zuhause_kunstversicherung.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_kunstversicherung.html,yes
generali,privatkunden_fahrzeug-zuhause_photovoltaikversicherung.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_photovoltaikversicherung.html,yes
generali,privatkunden_rundum-schutz_young-and-law.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_young-and-law.html,yes
generali,privatkunden_gesundheit-freizeit_krankenvollversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_krankenvollversicherung.html,yes
generali,geschaeftskunden.html,https://generali.insurance-example.com/geschaeftskunden.html,no
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_betriebliches-gesundheitsmanagement.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_betriebliches-gesundheitsmanagement.html,yes
generali,geschaeftskunden_rundum-schutz_konzeptfirmensafe.html,https://generali.insurance-example.com/geschaeftskunden_rundum-schutz_konzeptfirmensafe.html,yes
generali,service-kontakt_formularcenter.html,https://generali.insurance-example.com/service-kontakt_formularcenter.html,no
generali,service-kontakt_schaden-melden_unwetter.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_unwetter.html,no
generali,privatkunden_recht-haftung_haus-grundbesitzerhaftpflichtversicherung.html,https://generali.insurance-example.com/privatkunden_recht-haftung_haus-grundbesitzerhaftpflichtversicherung.html,yes
generali,privatkunden_rundum-schutz_vermoegenssicherungspolice.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_vermoegenssicherungspolice.html,yes
generali,privatkunden_vorsorge-finanzen_fondsauswahl.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_fondsauswahl.html,no
generali,geschaeftskunden_waren-transport_tiefkuehlgutversicherung.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_tiefkuehlgutversicherung.html,yes
generali,impressum.html,https://generali.insurance-example.com/impressum.html,no
generali,presse_veranstaltungen-und-termine.html,https://generali.insurance-example.com/presse_veranstaltungen-und-termine.html,no
generali,privatkunden_fahrzeug-zuhause_kfz-brief.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_kfz-brief.html,no
generali,privatkunden_gesundheit-freizeit_kinderunfallversicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_kinderunfallversicherung.html,yes
generali,karriere_karriere-blog_mit-der-generali-quer-durch-deutschland-als-werkstudentin-.html,https://generali.insurance-example.com/karriere_karriere-blog_mit-der-generali-quer-durch-deutschland-als-werkstudentin-.html,no
generali,karriere_karriere-blog_schreibe-deine-bachelor-oder-masterarbeit-bei-der-generali.html,https://generali.insurance-example.com/karriere_karriere-blog_schreibe-deine-bachelor-oder-masterarbeit-bei-der-generali.html,no
generali,geschaeftskunden_rundum-schutz_immobiliensicherungspolice.html,https://generali.insurance-example.com/geschaeftskunden_rundum-schutz_immobiliensicherungspolice.html,yes
generali,service-kontakt_schaden-melden_unfall.html,https://generali.insurance-example.com/service-kontakt_schaden-melden_unfall.html,no
generali,geschaeftskunden_geschaeft-gebaeude_photovoltaik-versicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_photovoltaik-versicherung.html,yes
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_pensionsfonds.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_pensionsfonds.html,yes
generali,privatkunden_fahrzeug-zuhause_hausratversicherung_konto-und-finanzschutzbrief.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_hausratversicherung_konto-und-finanzschutzbrief.html,yes
generali,privatkunden_rundum-schutz_vermoegensaufbau4you.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_vermoegensaufbau4you.html,yes
generali,privatkunden_vorsorge-finanzen_risikolebensversicherung.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_risikolebensversicherung.html,yes
generali,geschaeftskunden_waren-transport_gewerbe-kompakt-mobil.html,https://generali.insurance-example.com/geschaeftskunden_waren-transport_gewerbe-kompakt-mobil.html,yes
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_betriebliche-krankenversicherung-inland.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_betriebliche-krankenversicherung-inland.html,yes
generali,ueber-uns.html,https://generali.insurance-example.com/ueber-uns.html,no
generali,privatkunden_rundum-schutz_young-and-life.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_young-and-life.html,yes
generali,privatkunden_fahrzeug-zuhause_moped-e-scooter.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_moped-e-scooter.html,yes
generali,privatkunden_gesundheit-freizeit_krankenratgeber_krankentagegeld_krankentagegeld.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_krankenratgeber_krankentagegeld_krankentagegeld.html,yes
generali,privatkunden_rundum-schutz_young-and-home.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_young-and-home.html,yes
generali,privatkunden_vorsorge-finanzen_bausparen-finanzieren.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_bausparen-finanzieren.html,yes
generali,service-kontakt_self-service_dokumente-einreichen_rechnung.html,https://generali.insurance-example.com/service-kontakt_self-service_dokumente-einreichen_rechnung.html,no
generali,ueber-uns_zahlen-daten-fakten.html,https://generali.insurance-example.com/ueber-uns_zahlen-daten-fakten.html,no
generali,privatkunden_gesundheit-freizeit_gesundheitsservices.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_gesundheitsservices.html,no
generali,privatkunden_gesundheit-freizeit_freizeit-versicherung.html,https://generali.insurance-example.com/privatkunden_gesundheit-freizeit_freizeit-versicherung.html,yes
generali,service-kontakt.html,https://generali.insurance-example.com/service-kontakt.html,no
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_pensionszusage.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_pensionszusage.html,yes
generali,geschaeftskunden_geschaeft-gebaeude_ertragsausfallversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_ertragsausfallversicherung.html,yes
generali,privatkunden_rundum-schutz_young-and-drive.html,https://generali.insurance-example.com/privatkunden_rundum-schutz_young-and-drive.html,yes
generali,geschaeftskunden_geschaeft-gebaeude_sach-inhaltsversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_sach-inhaltsversicherung.html,yes
generali,datenschutz.html,https://generali.insurance-example.com/datenschutz.html,no
generali,journal_ueberwinde-dich-wasserspringen.html,https://generali.insurance-example.com/journal_ueberwinde-dich-wasserspringen.html,no
generali,geschaeftskunden_gesundheit-betriebliche-vorsorge_zeitwert-altersteilzeitkonten.html,https://generali.insurance-example.com/geschaeftskunden_gesundheit-betriebliche-vorsorge_zeitwert-altersteilzeitkonten.html,yes
generali,privatkunden_vorsorge-finanzen_direktversicherung.html,https://generali.insurance-example.com/privatkunden_vorsorge-finanzen_direktversicherung.html,yes
generali,privatkunden_recht-haftung_rechtsschutzversicherung.html,https://generali.insurance-example.com/privatkunden_recht-haftung_rechtsschutzversicherung.html,yes
generali,privatkunden_fahrzeug-zuhause_elektro-fahrzeuge.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_elektro-fahrzeuge.html,yes
generali,ueber-uns_sponsorships-und-partnerschaften-in-sport-und-kultur.html,https://generali.insurance-example.com/ueber-uns_sponsorships-und-partnerschaften-in-sport-und-kultur.html,no
generali,geschaeftskunden_geschaeft-gebaeude_elektronikversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_elektronikversicherung.html,yes
generali,privatkunden_fahrzeug-zuhause_wohngebaeudeversicherung.html,https://generali.insurance-example.com/privatkunden_fahrzeug-zuhause_wohngebaeudeversicherung.html,yes
generali,geschaeftskunden_geschaeft-gebaeude_firmenrechtsschutzversicherung.html,https://generali.insurance-example.com/geschaeftskunden_geschaeft-gebaeude_firmenrechtsschutzversicherung.html,yes
axa,geschaeftskunden_kautionsversicherung.html,https://axa.insurance-example.com/geschaeftskunden_kautionsversicherung.html,yes
axa,presse_mediathek_dossiers.html,https://axa.insurance-example.com/presse_mediathek_dossiers.html,no
axa,pk_haftpflicht.html,https://axa.insurance-example.com/pk_haftpflicht.html,yes
axa,site_axa-de_get_documents_E-1395595287_axade_medien_medien_axa-social-media_gewinnspiel-teilnahmebedingungen-social-media-axa-konzern-ag.pdf.html,https://axa.insurance-example.com/site_axa-de_get_documents_E-1395595287_axade_medien_medien_axa-social-media_gewinnspiel-teilnahmebedingungen-social-media-axa-konzern-ag.pdf.html,no
axa,pk_existenzsicherung_p_unfallversicherung.html,https://axa.insurance-example.com/pk_existenzsicherung_p_unfallversicherung.html,yes
axa,.html,https://axa.insurance-example.com/.html,no
axa,pk_kfz_p_oldtimer-versicherung.html,https://axa.insurance-example.com/pk_kfz_p_oldtimer-versicherung.html,yes
axa,presse_mediathek_studien-und-forschung_mental-health-report-2023.html,https://axa.insurance-example.com/presse_mediathek_studien-und-forschung_mental-health-report-2023.html,no
axa,geschaeftskunden_services-fuer-geschaeftskunden.html,https://axa.insurance-example.com/geschaeftskunden_services-fuer-geschaeftskunden.html,no
axa,pk_existenzsicherung.html,https://axa.insurance-example.com/pk_existenzsicherung.html,no
axa,form_karriere_AKTIONSCODE%3D14015D.html,https://axa.insurance-example.com/form_karriere_AKTIONSCODE%3D14015D.html,no
axa,pk_existenzsicherung_p_risikolebensversicherung.html,https://axa.insurance-example.com/pk_existenzsicherung_p_risikolebensversicherung.html,yes
axa,pk_existenzsicherung_p_existenzschutzversicherung.html,https://axa.insurance-example.com/pk_existenzsicherung_p_existenzschutzversicherung.html,yes
axa,pk_gesundheit_p_private-krankenversicherung.html,https://axa.insurance-example.com/pk_gesundheit_p_private-krankenversicherung.html,yes
axa,geschaeftskunden_gastronomie.html,https://axa.insurance-example.com/geschaeftskunden_gastronomie.html,no
axa,karriere_erfahrungsbericht-stipendiatin-diversity.html,https://axa.insurance-example.com/karriere_erfahrungsbericht-stipendiatin-diversity.html,no
axa,versicherungslexikon.html,https://axa.insurance-example.com/versicherungslexikon.html,no
axa,pk_haus-wohnung_p_baufinanzierung.html,https://axa.insurance-example.com/pk_haus-wohnung_p_baufinanzierung.html,yes
axa,home.html,https://axa.insurance-example.com/home.html,no
axa,karriere_ausbildung-duales-studium_duales-studium-bachelor-risk-insurance.html,https://axa.insurance-example.com/karriere_ausbildung-duales-studium_duales-studium-bachelor-risk-insurance.html,no
axa,pk_gesundheit_s_pflegewelt.html,https://axa.insurance-example.com/pk_gesundheit_s_pflegewelt.html,no
axa,pk_haftpflicht_p_verkehrsrechtsschutz.html,https://axa.insurance-example.com/pk_haftpflicht_p_verkehrsrechtsschutz.html,yes
axa,pk_gesundheit_p_ambulante-zusatzversicherung.html,https://axa.insurance-example.com/pk_gesundheit_p_ambulante-zusatzversicherung.html,yes
axa,kontakt_formulare-download.html,https://axa.insurance-example.com/kontakt_formulare-download.html,no
axa,geschaeftskunden_mitarbeiterabsicherung.html,https://axa.insurance-example.com/geschaeftskunden_mitarbeiterabsicherung.html,yes
axa,karriere.html,https://axa.insurance-example.com/karriere.html,no
axa,karriere_erfahrungsberichte-mitarbeitende.html,https://axa.insurance-example.com/karriere_erfahrungsberichte-mitarbeitende.html,no
axa,presse_mediathek_studien-und-forschung_future-risks-report-2023.html,https://axa.insurance-example.com/presse_mediathek_studien-und-forschung_future-risks-report-2023.html,no
axa,pk_gesundheit_s_pkv-privatpatient-leitfaden.html,https://axa.insurance-example.com/pk_gesundheit_s_pkv-privatpatient-leitfaden.html,no
axa,geschaeftskunden_kontakt-buergschaft-kaution.html,https://axa.insurance-example.com/geschaeftskunden_kontakt-buergschaft-kaution.html,no
axa,presse_mediathek_studien-und-forschung_mental-health-report-2022.html,https://axa.insurance-example.com/presse_mediathek_studien-und-forschung_mental-health-report-2022.html,no
axa,presse_mediathek_studien-und-forschung.html,https://axa.insurance-example.com/presse_mediathek_studien-und-forschung.html,no
axa,presse_mediathek_audio.html,https://axa.insurance-example.com/presse_mediathek_audio.html,no
axa,geschaeftskunden_landwirtschaft.html,https://axa.insurance-example.com/geschaeftskunden_landwirtschaft.html,no
axa,pk_kfz_p_e-scooter-versicherung.html,https://axa.insurance-example.com/pk_kfz_p_e-scooter-versicherung.html,yes
