company_name,page_name,product
AXA,karriere_jobs-data.html,no
AXA,karriere_ausbildung-duales-studium_ausbildung-kaufmann-versicherungen-finanzen.html,no
AXA,karriere_duale-karriere-im-para-sport.html,no
AXA,geschaeftskunden_zusatzinformationen-buergschaft-kaution.html,no
AXA,pk_gesundheit_s_symptom-check.html,no
AXA,pk_haus-wohnung_p_gebaeudeversicherung.html,yes
AXA,karriere_onboarding-neuer-mitarbeiter.html,no
AXA,pk_gesundheit_r_pflegeratgeber.html,no
AXA,pk_existenzsicherung_r_existenzsicherung-ratgeber.html,no
AXA,wir-ueber-uns_nachhaltigkeit_umweltschutz.html,no
AXA,karriere_bock-auf-neues.html,no
AXA,pk_kfz_s_schadenservice-auto.html,no
AXA,pk_haus-wohnung.html,no
AXA,pk_kfz_p_roller-versicherung.html,yes
AXA,site_axade_redirect_Selfservice-Kontakt_AKTIONSCODE%3D14015D.html,no
AXA,kontakt_servicenummern.html,no
AXA,karriere_erfahrungsbericht-onboarding-praktikantin.html,no
AXA,pk_gesundheit_s_online-arzt.html,no
AXA,pk_altersvorsorge_geldanlage.html,yes
AXA,presse_pressemitteilungen-2024.html,no
AXA,karriere_jobs-it.html,no
AXA,geschaeftskunden_waldversicherung.html,yes
AXA,geschaeftskunden.html,no
AXA,geschaeftskunden_internationale-krankenversicherung.html,yes
AXA,site_axade_redirect_Selfservice-Kontakt.html,no
AXA,karriere_erfahrungsbericht-data-management.html,no
AXA,wir-ueber-uns_nachhaltigkeit_umgang-mit-personenbezogenen-daten.html,no
AXA,geschaeftskunden_finanzierungsloesungen_firmenleasing.html,yes
AXA,karriere_ausbildung-aussendienst.html,no
AXA,geschaeftskunden_elektronikversicherung.html,yes
AXA,impressum.html,no
AXA,karriere_karrieremesse-events.html,no
AXA,service-apps.html,no
AXA,pk_gesundheit_p_krankentagegeld-versicherung.html,yes
AXA,presse_neue-leitung-vertriebsressort.html,no
AXA,pk_haftpflicht_p_haus-grundbesitzerhaftpflicht.html,yes
AXA,pk_haftpflicht_p_private-haftpflichtversicherung.html,yes
AXA,wir-ueber-uns_historie-und-fakten.html,no
AXA,geschaeftskunden_bau.html,no
AXA,geschaeftskunden_industrie-sachversicherung.html,yes
AXA,pk_gesundheit_p_reiseversicherung.html,yes
AXA,pk_haus-wohnung_s_schadenservice-haus.html,no
AXA,presse_verzinsung-lebensversicherung-2025.html,no
AXA,presse_pressemitteilungen-2023.html,no
AXA,presse_pm-axa-partner-uefa-womens-euro-2025.html,no
AXA,wir-ueber-uns_konzernvorstand-und-aufsichtsrat.html,no
AXA,abloesung-mgs-durch-myaxa.html,no
AXA,geschaeftskunden_transportversicherung.html,yes
AXA,pk_haftpflicht_p_bauherrenhaftpflicht.html,yes
AXA,pk_gesundheit_p_auslandskrankenversicherung.html,yes
AXA,pk_haus-wohnung_p_hausratversicherung.html,yes
AXA,karriere_diversity-inclusion.html,no
AXA,pk_altersvorsorge_p_vermoegenswirksame-leistungen.html,yes
AXA,karriere_vertriebskarriere.html,no
AXA,pk_kfz_p_elektroauto-versicherung.html,yes
AXA,wir-ueber-uns_weltweit.html,no
AXA,pk_gesundheit_p_pflegezusatzversicherung.html,yes
AXA,wir-ueber-uns_auszeichnungen_kundenfeedback.html,no
AXA,wir-ueber-uns_corporate-governance.html,no
AXA,geschaeftskunden_vermoegensschadenhaftpflicht.html,yes
AXA,vertriebspartner.html,no
AXA,site_axa-de_get_documents_E-1511147583_axade_medien_ueber axa_wir-ueber-uns_beteiligungsstruktur-axa-konzern.pdf.html,no
AXA,wir-ueber-uns.html,no
AXA,tarif-und-angebotsuebersicht.html,no
AXA,geschaeftskunden_berufshaftpflicht.html,yes
AXA,medien.html,no
AXA,karriere_trainee.html,no
AXA,kontakt.html,no
AXA,pk_kfz.html,no
AXA,pk_altersvorsorge.html,yes
AXA,site_axa-de_get_documents_E-1094684217_axade_medien_geschaeftskunden_branchen_uebersicht- branchen_broschuere-geschaeftskunden-branchen.pdf.html,no
AXA,karriere_new-way-of-working.html,no
AXA,geschaeftskunden_rechtsschutzversicherung.html,yes
AXA,wir-ueber-uns_nachhaltigkeit.html,no
AXA,karriere_bewerbungstipps.html,no
AXA,datenschutz.html,no
AXA,geschaeftskunden_it-haftpflicht.html,yes
AXA,wir-ueber-uns_auszeichnungen_tests-produkte-und-services.html,no
AXA,pk_haftpflicht_p_gewaesserschadenhaftpflicht.html,yes
AXA,presse_mediathek_daten-und-fakten.html,no
AXA,karriere_stellenboerse-axa.html,no
AXA,pk_haftpflicht_r_haftpflichtversicherung-ratgeber.html,no
AXA,geschaeftskunden_betriebshaftpflicht.html,yes
AXA,geschaeftskunden_kfz-flottenversicherung.html,yes
AXA,geschaeftskunden_betriebsschliessungsversicherung.html,yes
AXA,pk_altersvorsorge_p_betriebliche-altersvorsorge.html,yes
AXA,pk_altersvorsorge_p_private-rentenversicherung.html,yes
AXA,geschaeftskunden_betriebsgebaeudeversicherung.html,yes
AXA,wir-ueber-uns_nachhaltigkeit_nachhaltige-kapitalanlage.html,no
AXA,myaxa-kundenportal.html,no
AXA,karriere_entwicklungsperspektiven.html,no
AXA,pk_kfz_p_kfz-versicherung.html,yes
AXA,pk_gesundheit_r_ratgeber-krankenversicherung.html,no
AXA,karriere_bewerbung-faq.html,no
AXA,geschaeftskunden_praxisausfallversicherung.html,yes
AXA,pk_existenzsicherung_p_sterbegeld-versicherung.html,yes
AXA,geschaeftskunden_profi-schutz-absicherung.html,yes
AXA,pk_haftpflicht_p_rechtsschutz.html,yes
AXA,pk_gesundheit_p_zahnzusatzversicherung.html,yes
AXA,karriere_ausbildung-duales-studium.html,no
AXA,geschaeftskunden_internationale-versicherungsprogramme.html,no
AXA,geschaeftskunden_luftfahrtversicherung.html,yes
